season,date,event,patch,blue_team,red_team,winner,ban_1_blue_team,ban_2_blue_team,ban_3_blue_team,ban_4_blue_team,ban_5_blue_team,ban_1_red_team,ban_2_red_team,ban_3_red_team,ban_4_red_team,ban_5_red_team,pick_1_blue_team,pick_2_blue_team,pick_3_blue_team,pick_4_blue_team,pick_5_blue_team,pick_1_red_team,pick_2_red_team,pick_3_red_team,pick_4_red_team,pick_5_red_team,top_blue_team,jungler_blue_team,mid_blue_team,adc_blue_team,support_blue_team,top_red_team,jungler_red_team,mid_red_team,adc_red_team,support_red_team
6,2016-10-22,Main,6.18,H2k_2d-Gaming,Samsung_Galaxy,Samsung_Galaxy,Ekko,Miss Fortune,Viktor,,,Caitlyn,Nidalee,Syndra,,,Rumble,Lee Sin,Ryze,Sivir,Karma,Jayce,Olaf,Cassiopeia,Jhin,Zyra,Odoamne, Jankos, Ryu, FORG1VEN, Vander,CuVee, Ambition, Crown, Ruler, CoreJJ
6,2016-10-22,Main,6.18,Samsung_Galaxy,H2k_2d-Gaming,Samsung_Galaxy,Caitlyn,Jayce,Syndra,,,Poppy,Jhin,Ryze,,,Ekko,Nidalee,Viktor,Ashe,Miss Fortune,Kennen,Olaf,Cassiopeia,Sivir,Zyra,CuVee, Ambition, Crown, Ruler, CoreJJ,Odoamne, Jankos, Ryu, FORG1VEN, Vander
6,2016-10-22,Main,6.18,ROX_Tigers,SK_Telecom_T1,SK_Telecom_T1,Ryze,Syndra,Olaf,,,Miss Fortune,Nidalee,Aurelion Sol,,,Jayce,Elise,Karma,Jhin,Zyra,Poppy,Lee Sin,Orianna,Ashe,Nami,Smeb, Peanut, Kuro, PraY, GorillA,Duke, Bengi, Faker, Bang, Wolf
6,2016-10-22,Main,6.18,SK_Telecom_T1,ROX_Tigers,SK_Telecom_T1,Miss Fortune,Jayce,Aurelion Sol,,,Syndra,Ryze,Cassiopeia,,,Gnar,Nidalee,Zilean,Jhin,Karma,Rumble,Olaf,Viktor,Ashe,Zyra,Duke, Bengi, Faker, Bang, Wolf,Smeb, Peanut, Kuro, PraY, GorillA
6,2016-10-22,Main,6.18,ROX_Tigers,SK_Telecom_T1,ROX_Tigers,Syndra,Ryze,Karma,,,Aurelion Sol,Nidalee,Jayce,,,Rumble,Lee Sin,Viktor,Ashe,Miss Fortune,Ekko,Olaf,Orianna,Caitlyn,Zyra,Smeb, Peanut, Kuro, PraY, GorillA,Duke, Blank, Faker, Bang, Wolf
6,2016-10-21,Main,6.18,SK_Telecom_T1,ROX_Tigers,ROX_Tigers,Aurelion Sol,Jayce,Jhin,,,Syndra,Ryze,Nidalee,,,Ekko,Olaf,Viktor,Ezreal,Zyra,Rumble,Lee Sin,Karma,Ashe,Miss Fortune,Duke, Blank, Faker, Bang, Wolf,Smeb, Peanut, Kuro, PraY, GorillA
6,2016-10-21,Main,6.18,ROX_Tigers,SK_Telecom_T1,SK_Telecom_T1,Ryze,Ezreal,Syndra,,,Nidalee,Aurelion Sol,Jayce,,,Poppy,Elise,Viktor,Caitlyn,Karma,Trundle,Olaf,Orianna,Ashe,Zyra,Smeb, Peanut, Kuro, PraY, GorillA,Duke, Bengi, Faker, Bang, Wolf
6,2016-10-16,Main,6.18,H2k_2d-Gaming,Albus_NoX_Luna,H2k_2d-Gaming,Brand,Poppy,Jhin,,,Nidalee,Sivir,Ryze,,,Jayce,Lee Sin,Syndra,Lucian,Zyra,Gnar,Olaf,Zilean,Caitlyn,Bard,Odoamne, Jankos, Ryu, FORG1VEN, Vander,Smurf, PvPStejos, Kira, aMiracle, Likkrit
6,2016-10-16,Main,6.18,Albus_NoX_Luna,H2k_2d-Gaming,H2k_2d-Gaming,Sivir,Olaf,Ryze,,,Brand,Poppy,Nidalee,,,Gnar,Elise,Syndra,Caitlyn,Alistar,Jayce,Lee Sin,Vladimir,Lucian,Zyra,Smurf, PvPStejos, Kira, aMiracle, Likkrit,Odoamne, Jankos, Ryu, FORG1VEN, Vander
6,2016-10-16,Main,6.18,H2k_2d-Gaming,Albus_NoX_Luna,H2k_2d-Gaming,Brand,Poppy,Jhin,,,Nidalee,Ryze,Kennen,,,Jayce,Lee Sin,Vladimir,Sivir,Zyra,Gnar,Olaf,Syndra,Caitlyn,Bard,Odoamne, Jankos, Ryu, FORG1VEN, Vander,Smurf, PvPStejos, Kira, aMiracle, Likkrit
6,2016-10-16,Main,6.18,EDward_Gaming,ROX_Tigers,ROX_Tigers,Elise,Aurelion Sol,Zyra,,,Syndra,Nidalee,Rek'Sai,,,Rumble,Lee Sin,Jayce,Caitlyn,Nami,Kennen,Olaf,Ryze,Jhin,Karma,Koro1, Clearlove, Scout, Deft, Meiko,Smeb, Peanut, Kuro, PraY, GorillA
6,2016-10-15,Main,6.18,ROX_Tigers,EDward_Gaming,EDward_Gaming,Syndra,Poppy,Rek'Sai,,,Elise,Nidalee,Jayce,,,Fiora,Lee Sin,Ryze,Jhin,Zyra,Rumble,Olaf,Aurelion Sol,Caitlyn,Karma,Smeb, Peanut, Kuro, PraY, GorillA,Koro1, Clearlove, Scout, Deft, Meiko
6,2016-10-15,Main,6.18,EDward_Gaming,ROX_Tigers,ROX_Tigers,Elise,Jayce,Olaf,,,Syndra,Nidalee,Rek'Sai,,,Kennen,Hecarim,Ryze,Jhin,Karma,Maokai,Lee Sin,Aurelion Sol,Caitlyn,Zyra,Koro1, Clearlove, Scout, Deft, Meiko,Smeb, Peanut, Kuro, PraY, GorillA
6,2016-10-15,Main,6.18,ROX_Tigers,EDward_Gaming,ROX_Tigers,Rek'Sai,Poppy,Syndra,,,Elise,Nidalee,Jhin,,,Jayce,Lee Sin,Aurelion Sol,Caitlyn,Zyra,Rumble,Olaf,Ryze,Ezreal,Karma,Smeb, Peanut, Kuro, PraY, GorillA,Koro1, Clearlove, Scout, Deft, Meiko
6,2016-10-15,Main,6.18,Royal_Never_Give_Up,SK_Telecom_T1,SK_Telecom_T1,Ryze,Olaf,Syndra,,,Caitlyn,Nidalee,Jayce,,,Kennen,Lee Sin,Aurelion Sol,Ezreal,Karma,Irelia,Elise,Malzahar,Jhin,Zyra,Looper, Mlxg, Xiaohu, Uzi, Mata,Duke, Blank, Faker, Bang, Wolf
6,2016-10-15,Main,6.18,SK_Telecom_T1,Royal_Never_Give_Up,SK_Telecom_T1,Caitlyn,Jayce,Kennen,,,Elise,Ryze,Nidalee,,,Gnar,Olaf,Syndra,Ezreal,Karma,Rumble,Lee Sin,Vladimir,Jhin,Zyra,Duke, Blank, Faker, Bang, Wolf,Looper, Mlxg, Xiaohu, Uzi, Mata
6,2016-10-14,Main,6.18,Royal_Never_Give_Up,SK_Telecom_T1,SK_Telecom_T1,Ryze,Jayce,Elise,,,Nidalee,Caitlyn,Syndra,,,Poppy,Olaf,Viktor,Ezreal,Karma,Kennen,Zac,Varus,Jhin,Zyra,Looper, Mlxg, Xiaohu, Uzi, Mata,Duke, Blank, Faker, Bang, Wolf
6,2016-10-14,Main,6.18,SK_Telecom_T1,Royal_Never_Give_Up,Royal_Never_Give_Up,Nidalee,Caitlyn,Syndra,,,Olaf,Elise,Ryze,,,Poppy,Lee Sin,Viktor,Ezreal,Karma,Jayce,Rek'Sai,Vladimir,Jhin,Zyra,Duke, Bengi, Faker, Bang, Wolf,Looper, Mlxg, Xiaohu, Uzi, Mata
6,2016-10-14,Main,6.18,Samsung_Galaxy,Cloud9,Samsung_Galaxy,Ryze,Syndra,Kennen,,,Viktor,Jhin,Nidalee,,,Poppy,Olaf,Cassiopeia,Sivir,Tahm Kench,Jayce,Zac,Orianna,Caitlyn,Karma,CuVee, Ambition, Crown, Ruler, CoreJJ,Impact, Meteos, Jensen, Sneaky, Smoothie
6,2016-10-13,Main,6.18,Cloud9,Samsung_Galaxy,Samsung_Galaxy,Tahm Kench,Viktor,Olaf,,,Nidalee,Syndra,Ryze,,,Jayce,Rek'Sai,Cassiopeia,Jhin,Nami,Kennen,Skarner,Orianna,Caitlyn,Karma,Impact, Meteos, Jensen, Sneaky, Smoothie,CuVee, Ambition, Crown, Ruler, CoreJJ
6,2016-10-13,Main,6.18,Samsung_Galaxy,Cloud9,Samsung_Galaxy,Ryze,Syndra,Kennen,,,Tahm Kench,Viktor,Nidalee,,,Ekko,Olaf,Cassiopeia,Jhin,Karma,Rumble,Rek'Sai,Orianna,Caitlyn,Alistar,CuVee, Ambition, Crown, Ruler, CoreJJ,Impact, Meteos, Jensen, Sneaky, Smoothie
6,2016-10-10,Main,6.18,Flash_Wolves,SK_Telecom_T1,SK_Telecom_T1,Karma,Zyra,Ryze,,,Alistar,Nidalee,Syndra,,,Poppy,Lee Sin,Viktor,Caitlyn,Braum,Trundle,Olaf,Lissandra,Ezreal,Nami,MMD, Karsa, Maple, NL, SwordArt,Duke, Bengi, Faker, Bang, Wolf
6,2016-10-10,Main,6.18,I_May,Cloud9,Cloud9,Olaf,Caitlyn,Syndra,,,Nidalee,Varus,Elise,,,Maokai,Skarner,Viktor,Sivir,Kennen,Rumble,Rek'Sai,Ryze,Jhin,Alistar,AmazingJ, Avoidless, Athena, Jinjiao, Road,Impact, Meteos, Jensen, Sneaky, Smoothie
6,2016-10-09,Main,6.18,SK_Telecom_T1,I_May,SK_Telecom_T1,Alistar,Aurelion Sol,Vladimir,,,Ryze,Nidalee,Syndra,,,Jayce,Olaf,Varus,Caitlyn,Karma,Nautilus,Kha'Zix,Cassiopeia,Jhin,Bard,Duke, Blank, Faker, Bang, Wolf,AmazingJ, Avoidless, Athena, Jinjiao, Road
6,2016-10-09,Main,6.18,Cloud9,Flash_Wolves,Flash_Wolves,Alistar,Elise,Aurelion Sol,,,Kennen,Syndra,Jhin,,,Gnar,Nidalee,Viktor,Ezreal,Braum,Poppy,Lee Sin,Ryze,Caitlyn,Tahm Kench,Impact, Meteos, Jensen, Sneaky, Smoothie,MMD, Karsa, Maple, NL, SwordArt
6,2016-10-09,Main,6.18,Cloud9,SK_Telecom_T1,SK_Telecom_T1,Karma,Elise,Nidalee,,,Aurelion Sol,Syndra,Caitlyn,,,Kennen,Olaf,Ryze,Ezreal,Alistar,Jayce,Lee Sin,Viktor,Jhin,Zyra,Impact, Meteos, Jensen, Sneaky, Smoothie,Duke, Blank, Faker, Bang, Wolf
6,2016-10-09,Main,6.18,I_May,Flash_Wolves,I_May,Skarner,Nidalee,Syndra,,,Varus,Karma,Ryze,,,Ekko,Alistar,Aurelion Sol,Sivir,Lee Sin,Poppy,Elise,Malzahar,Jhin,Tahm Kench,AmazingJ, Avoidless, BaeMe, Jinjiao, Athena,MMD, Karsa, Maple, NL, SwordArt
6,2016-10-09,Main,6.18,Royal_Never_Give_Up,TSM,Royal_Never_Give_Up,Lee Sin,Jhin,Karma,,,Nidalee,Syndra,Caitlyn,,,Poppy,Elise,Aurelion Sol,Ezreal,Nami,Jayce,Rek'Sai,Ryze,Lucian,Braum,Looper, Mlxg, Xiaohu, Uzi, Mata,Hauntzer, Svenskeren, Bjergsen, Doublelift, Biofrost
6,2016-10-08,Main,6.18,Splyce,Samsung_Galaxy,Samsung_Galaxy,Rumble,Olaf,Viktor,,,Nidalee,Syndra,Jayce,,,Ekko,Elise,Aurelion Sol,Sivir,Alistar,Kennen,Rek'Sai,Ryze,Jhin,Tahm Kench,Wunder, Trashy, Sencux, Kobbe, Mikyx,CuVee, Ambition, Crown, Ruler, CoreJJ
6,2016-10-08,Main,6.18,Samsung_Galaxy,Royal_Never_Give_Up,Samsung_Galaxy,Lee Sin,Syndra,Aurelion Sol,,,Karma,Jhin,Nidalee,,,Ekko,Olaf,Viktor,Caitlyn,Zyra,Rumble,Rek'Sai,Malzahar,Ezreal,Braum,CuVee, Ambition, Crown, Ruler, CoreJJ,Looper, Mlxg, Xiaohu, Uzi, Mata
6,2016-10-08,Main,6.18,TSM,Splyce,TSM,Kassadin,Jayce,Malzahar,,,Nidalee,Lee Sin,Rumble,,,Gnar,Rek'Sai,Syndra,Jhin,Braum,Irelia,Elise,Vladimir,Ezreal,Karma,Hauntzer, Svenskeren, Bjergsen, Doublelift, Biofrost,Wunder, Trashy, Sencux, Kobbe, Mikyx
6,2016-10-08,Main,6.18,Splyce,Royal_Never_Give_Up,Splyce,Rumble,Ezreal,Vladimir,,,Aurelion Sol,Nidalee,Syndra,,,Jayce,Elise,Malzahar,Jhin,Braum,Poppy,Olaf,Ryze,Caitlyn,Karma,Wunder, Trashy, Sencux, Kobbe, Mikyx,Looper, Mlxg, Xiaohu, Uzi, Mata
6,2016-10-08,Main,6.18,Samsung_Galaxy,TSM,Samsung_Galaxy,Lee Sin,Syndra,Aurelion Sol,,,Nidalee,Zyra,Ryze,,,Rumble,Rek'Sai,Viktor,Jhin,Tahm Kench,Kennen,Olaf,Zilean,Lucian,Karma,CuVee, Ambition, Crown, Ruler, CoreJJ,Hauntzer, Svenskeren, Bjergsen, Doublelift, Biofrost
6,2016-10-08,Main,6.18,H2k_2d-Gaming,EDward_Gaming,H2k_2d-Gaming,Tahm Kench,Alistar,Ryze,,,Gnar,Nidalee,Kennen,,,Rumble,Olaf,Syndra,Caitlyn,Karma,Ekko,Lee Sin,Aurelion Sol,Jhin,Nami,Odoamne, Jankos, Ryu, FORG1VEN, Vander,Mouse, Clearlove, PawN, Deft, Meiko
6,2016-10-08,Main,6.18,Ahq_eSports_Club,EDward_Gaming,EDward_Gaming,Syndra,Ryze,Karma,,,Kennen,Jayce,Nidalee,,,Gnar,Elise,Twisted Fate,Jinx,Tahm Kench,Poppy,Olaf,Vladimir,Sivir,Nami,Ziv, Mountain, Westdoor, AN, Albis,Mouse, Clearlove, PawN, Deft, Meiko
6,2016-10-08,Main,6.18,INTZ,H2k_2d-Gaming,H2k_2d-Gaming,Caitlyn,Ryze,Karma,,,Gnar,Nidalee,Syndra,,,Jayce,Elise,Aurelion Sol,Ezreal,Bard,Rumble,Olaf,Cassiopeia,Sivir,Alistar,Yang, Revolta, tockers, micaO, Jockster,Odoamne, Jankos, Ryu, FORG1VEN, Vander
6,2016-10-08,Main,6.18,INTZ,Ahq_eSports_Club,Ahq_eSports_Club,Twisted Fate,Tahm Kench,Malzahar,,,Gnar,Syndra,Nidalee,,,Poppy,Lee Sin,Cassiopeia,Caitlyn,Alistar,Jayce,Elise,Lissandra,Jinx,Bard,Yang, Revolta, tockers, micaO, Jockster,Ziv, Mountain, Westdoor, AN, Albis
6,2016-10-08,Main,6.18,H2k_2d-Gaming,EDward_Gaming,H2k_2d-Gaming,Tahm Kench,Jhin,Alistar,,,Syndra,Nidalee,Olaf,,,Kennen,Rek'Sai,Ryze,Caitlyn,Karma,Poppy,Elise,Malzahar,Ezreal,Nami,Odoamne, Jankos, Ryu, FORG1VEN, Vander,Mouse, Clearlove, Scout, Deft, Meiko
6,2016-10-07,Main,6.18,Ahq_eSports_Club,H2k_2d-Gaming,H2k_2d-Gaming,Syndra,Olaf,Nidalee,,,Twisted Fate,Tahm Kench,Malzahar,,,Rumble,Rek'Sai,Lissandra,Sivir,Karma,Jayce,Elise,Ryze,Caitlyn,Alistar,Ziv, Mountain, Westdoor, AN, Albis,Odoamne, Jankos, Ryu, FORG1VEN, Vander
6,2016-10-07,Main,6.18,EDward_Gaming,INTZ,EDward_Gaming,Gnar,Lee Sin,Aurelion Sol,,,Nidalee,Poppy,Irelia,,,Rumble,Rek'Sai,Syndra,Jhin,Tahm Kench,Jayce,Skarner,Vladimir,Caitlyn,Alistar,Mouse, Clearlove, Scout, Deft, Meiko,Yang, Revolta, tockers, micaO, Jockster
6,2016-10-07,Main,6.18,ROX_Tigers,Albus_NoX_Luna,ROX_Tigers,Brand,Vladimir,Syndra,,,Nidalee,Sivir,Olaf,,,Rumble,Elise,Ryze,Ezreal,Karma,Gnar,Graves,Viktor,Lucian,Bard,Smeb, Peanut, Kuro, PraY, GorillA,Smurf, PvPStejos, Kira, aMiracle, Likkrit
6,2016-10-07,Main,6.18,ROX_Tigers,Counter_Logic_Gaming,ROX_Tigers,Aurelion Sol,Vladimir,Syndra,,,Rumble,Kennen,Nidalee,,,Gnar,Elise,Viktor,Jhin,Alistar,Poppy,Olaf,Malzahar,Caitlyn,Bard,Smeb, Peanut, Kuro, PraY, GorillA,Darshan, Xmithie, Huhi, Stixxay, aphromoo
6,2016-10-07,Main,6.18,G2_Esports,Albus_NoX_Luna,G2_Esports,Poppy,Tahm Kench,Vladimir,,,Nidalee,Olaf,Syndra,,,Irelia,Graves,Ryze,Sivir,Alistar,Kennen,Elise,Jayce,Lucian,Braum,Expect, Trick, Perkz, Zven, mithy,Smurf, PvPStejos, Kira, aMiracle, Likkrit
6,2016-10-07,Main,6.18,Albus_NoX_Luna,ROX_Tigers,Albus_NoX_Luna,Sivir,Rumble,Kennen,,,Brand,Bard,Tahm Kench,,,Poppy,Nidalee,Vladimir,Lucian,Taric,Trundle,Lee Sin,Syndra,Caitlyn,Alistar,Smurf, PvPStejos, Kira, aMiracle, Likkrit,Smeb, Peanut, Kuro, PraY, GorillA
6,2016-10-07,Main,6.18,Counter_Logic_Gaming,G2_Esports,Counter_Logic_Gaming,Sivir,Gnar,Jayce,,,Aurelion Sol,Caitlyn,Nidalee,,,Poppy,Graves,Vladimir,Jhin,Braum,Rumble,Olaf,Syndra,Ezreal,Trundle,Darshan, Xmithie, Huhi, Stixxay, aphromoo,Expect, Trick, Perkz, Zven, mithy
6,2016-10-06,Main,6.18,Albus_NoX_Luna,Counter_Logic_Gaming,Albus_NoX_Luna,Caitlyn,Olaf,Aurelion Sol,,,Brand,Anivia,Nidalee,,,Poppy,Graves,Viktor,Sivir,Bard,Jayce,Elise,Karma,Lucian,Nami,Smurf, PvPStejos, Kira, aMiracle, Likkrit,Darshan, Xmithie, Huhi, Stixxay, aphromoo
6,2016-10-06,Main,6.18,G2_Esports,ROX_Tigers,ROX_Tigers,Aurelion Sol,Ezreal,Kennen,,,Karma,Olaf,Syndra,,,Poppy,Nidalee,Cassiopeia,Sivir,Braum,Rumble,Lee Sin,Viktor,Caitlyn,Alistar,Expect, Trick, Perkz, Zven, mithy,Smeb, Peanut, Kuro, PraY, GorillA
6,2016-10-03,Main,6.18,Cloud9,I_May,Cloud9,Varus,Elise,Nidalee,,,Gnar,Kennen,Zac,,,Rumble,Olaf,Syndra,Ezreal,Alistar,Ekko,Rek'Sai,Vladimir,Jhin,Tahm Kench,Impact, Meteos, Jensen, Sneaky, Smoothie,AmazingJ, Avoidless, Athena, Jinjiao, Road
6,2016-10-03,Main,6.18,SK_Telecom_T1,Flash_Wolves,Flash_Wolves,Vladimir,Gnar,Nidalee,,,Ezreal,Syndra,Trundle,,,Rumble,Olaf,Cassiopeia,Sivir,Karma,Poppy,Lee Sin,Aurelion Sol,Caitlyn,Alistar,Duke, Blank, Faker, Bang, Wolf,MMD, Karsa, Maple, NL, SwordArt
6,2016-10-03,Main,6.18,Counter_Logic_Gaming,ROX_Tigers,Counter_Logic_Gaming,Rumble,Elise,Kennen,,,Olaf,Syndra,Nami,,,Gnar,Nidalee,Aurelion Sol,Caitlyn,Alistar,Poppy,Rek'Sai,Malzahar,Ezreal,Karma,Darshan, Xmithie, Huhi, Stixxay, aphromoo,Smeb, Peanut, Kuro, PraY, GorillA
6,2016-10-03,Main,6.18,Albus_NoX_Luna,G2_Esports,Albus_NoX_Luna,Sivir,Olaf,Kennen,,,Nidalee,Syndra,Jayce,,,Poppy,Elise,Anivia,Lucian,Brand,Trundle,Lee Sin,Orianna,Ezreal,Karma,Smurf, PvPStejos, Kira, aMiracle, Likkrit,Expect, Trick, Perkz, Zven, mithy
6,2016-10-02,Main,6.18,EDward_Gaming,H2k_2d-Gaming,EDward_Gaming,Cassiopeia,Kennen,Gnar,,,Rek'Sai,Poppy,Nami,,,Irelia,Nidalee,Syndra,Jhin,Alistar,Rumble,Lee Sin,Vladimir,Ezreal,Karma,Mouse, Clearlove, Scout, Deft, Meiko,Odoamne, Jankos, Ryu, FORG1VEN, Vander
6,2016-10-02,Main,6.18,Ahq_eSports_Club,INTZ,Ahq_eSports_Club,Gnar,Karma,Syndra,,,Twisted Fate,Tahm Kench,Olaf,,,Jayce,Nidalee,Malzahar,Sivir,Alistar,Kennen,Lee Sin,Cassiopeia,Ashe,Bard,Ziv, Mountain, Westdoor, AN, Albis,Yang, Revolta, tockers, micaO, Jockster
6,2016-10-02,Main,6.18,Royal_Never_Give_Up,Samsung_Galaxy,Samsung_Galaxy,Viktor,Elise,Rek'Sai,,,Lee Sin,Syndra,Ezreal,,,Jayce,Nidalee,Cassiopeia,Caitlyn,Nami,Kennen,Skarner,Ryze,Jhin,Karma,Looper, Mlxg, Xiaohu, Uzi, Mata,CuVee, Ambition, Crown, Ruler, CoreJJ
6,2016-10-02,Main,6.18,Splyce,TSM,TSM,Lee Sin,Elise,Vladimir,,,Nidalee,Kassadin,Syndra,,,Kennen,Rek'Sai,Malzahar,Ezreal,Nami,Rumble,Skarner,Cassiopeia,Jhin,Karma,Wunder, Trashy, Sencux, Kobbe, Mikyx,Hauntzer, Svenskeren, Bjergsen, Doublelift, Biofrost
6,2016-10-02,Main,6.18,I_May,SK_Telecom_T1,SK_Telecom_T1,Rumble,Ezreal,Syndra,,,Bard,Zac,Olaf,,,Poppy,Elise,Ryze,Jinx,Braum,Trundle,Nidalee,Cassiopeia,Sivir,Karma,AmazingJ, Avoidless, BaeMe, Jinjiao, Road,Duke, Blank, Faker, Bang, Wolf
6,2016-10-02,Main,6.18,Flash_Wolves,Cloud9,Cloud9,Zac,Gnar,Cassiopeia,,,Nidalee,Syndra,Rek'Sai,,,Rumble,Elise,Varus,Ezreal,Nami,Kennen,Lee Sin,Orianna,Caitlyn,Karma,MMD, Karsa, Maple, NL, SwordArt,Impact, Meteos, Jensen, Sneaky, Smoothie
6,2016-10-01,Main,6.18,ROX_Tigers,G2_Esports,ROX_Tigers,Vladimir,Rek'Sai,Sivir,,,Nidalee,Elise,Syndra,,,Kennen,Nocturne,Malzahar,Ezreal,Soraka,Gnar,Olaf,Karma,Jhin,Nami,Smeb, Peanut, Kuro, PraY, GorillA,Expect, Trick, Perkz, Zven, mithy
6,2016-10-01,Main,6.18,Counter_Logic_Gaming,Albus_NoX_Luna,Albus_NoX_Luna,Brand,Shen,Vladimir,,,Sivir,Caitlyn,Olaf,,,Poppy,Elise,Syndra,Ezreal,Bard,Trundle,Nidalee,Jayce,Lucian,Tahm Kench,Darshan, Xmithie, Huhi, Stixxay, aphromoo,Smurf, PvPStejos, Kira, aMiracle, Likkrit
6,2016-10-01,Main,6.18,EDward_Gaming,Ahq_eSports_Club,EDward_Gaming,Tahm Kench,Bard,Syndra,,,Rek'Sai,Twisted Fate,Nidalee,,,Poppy,Hecarim,Karma,Lucian,Nami,Rumble,Olaf,Zilean,Ashe,Soraka,Mouse, Clearlove, PawN, Deft, Meiko,Ziv, Mountain, Chawy, AN, Albis
6,2016-10-01,Main,6.18,H2k_2d-Gaming,INTZ,H2k_2d-Gaming,Vladimir,Gnar,Jayce,,,Syndra,Nidalee,Lucian,,,Kennen,Skarner,Cassiopeia,Caitlyn,Karma,Rumble,Rek'Sai,Orianna,Ezreal,Nami,Odoamne, Jankos, Ryu, FORG1VEN, Vander,Yang, Revolta, tockers, micaO, Jockster
6,2016-10-01,Main,6.18,Royal_Never_Give_Up,Splyce,Royal_Never_Give_Up,Kassadin,Elise,Jhin,,,Nidalee,Rek'Sai,Syndra,,,Kennen,Lee Sin,Viktor,Ezreal,Nami,Gnar,Olaf,Cassiopeia,Sivir,Karma,Looper, Mlxg, Xiaohu, Uzi, Mata,Wunder, Trashy, Sencux, Kobbe, Mikyx
6,2016-10-01,Main,6.18,TSM,Samsung_Galaxy,TSM,Tahm Kench,Jayce,Vladimir,,,Nidalee,Sivir,Cassiopeia,,,Kennen,Lee Sin,Syndra,Jhin,Braum,Rumble,Elise,Varus,Ezreal,Alistar,Hauntzer, Svenskeren, Bjergsen, Doublelift, Biofrost,CuVee, Ambition, Crown, Ruler, Wraith
6,2016-09-30,Main,6.18,Flash_Wolves,I_May,I_May,Olaf,Bard,Elise,,,Nidalee,Rumble,Syndra,,,Gnar,Rek'Sai,Vladimir,Lucian,Karma,Ekko,Zac,Varus,Jhin,Alistar,MMD, Karsa, Maple, NL, SwordArt,AmazingJ, Avoidless, Athena, Jinjiao, Road
6,2016-09-30,Main,6.18,SK_Telecom_T1,Cloud9,SK_Telecom_T1,Rek'Sai,Gnar,Zac,,,Nidalee,Karma,Vladimir,,,Jayce,Elise,Syndra,Ezreal,Alistar,Rumble,Lee Sin,Cassiopeia,Sivir,Braum,Duke, Bengi, Faker, Bang, Wolf,Impact, Meteos, Jensen, Sneaky, Smoothie
6,2016-09-30,Main,6.18,TSM,Royal_Never_Give_Up,Royal_Never_Give_Up,Caitlyn,Jayce,Syndra,,,Nidalee,Elise,Rek'Sai,,,Kennen,Lee Sin,Orianna,Jhin,Nami,Rumble,Hecarim,Cassiopeia,Sivir,Alistar,Hauntzer, Svenskeren, Bjergsen, Doublelift, Biofrost,Looper, Mlxg, Xiaohu, Uzi, Mata
6,2016-09-30,Main,6.18,Samsung_Galaxy,Splyce,Samsung_Galaxy,Kassadin,Aurelion Sol,Karma,,,Nidalee,Elise,Syndra,,,Rumble,Rek'Sai,Viktor,Ezreal,Nami,Kled,Graves,Cassiopeia,Jinx,Tahm Kench,CuVee, Ambition, Crown, Ruler, Wraith,Wunder, Trashy, Sencux, Kobbe, Mikyx
6,2016-09-30,Main,6.18,INTZ,EDward_Gaming,INTZ,Jayce,Rek'Sai,Rumble,,,Nidalee,Elise,Bard,,,Gnar,Lee Sin,Syndra,Ashe,Braum,Irelia,Graves,Vladimir,Ezreal,Nami,Yang, Revolta, tockers, micaO, Jockster,Mouse, Clearlove, PawN, Deft, Meiko
6,2016-09-30,Main,6.18,H2k_2d-Gaming,Ahq_eSports_Club,Ahq_eSports_Club,Twisted Fate,Tahm Kench,Rek'Sai,,,Nidalee,Syndra,Karma,,,Gnar,Elise,Cassiopeia,Caitlyn,Braum,Rumble,Olaf,Malzahar,Jinx,Bard,Odoamne, Jankos, Ryu, FORG1VEN, Vander,Ziv, Mountain, Westdoor, AN, Albis
6,2016-09-30,Main,6.18,ROX_Tigers,Albus_NoX_Luna,ROX_Tigers,Brand,Karma,Rek'Sai,,,Sivir,Nidalee,Ezreal,,,Rumble,Elise,Jayce,Lucian,Nami,Shen,Graves,Vladimir,Jhin,Bard,Smeb, Peanut, Kuro, PraY, GorillA,Smurf, PvPStejos, Kira, aMiracle, Likkrit
6,2016-09-29,Main,6.18,G2_Esports,Counter_Logic_Gaming,Counter_Logic_Gaming,Aurelion Sol,Rek'Sai,Karma,,,Nidalee,Sivir,Soraka,,,Jayce,Elise,Syndra,Jhin,Braum,Poppy,Olaf,Vladimir,Caitlyn,Nami,Expect, Trick, Perkz, Zven, mithy,Darshan, Xmithie, Huhi, Stixxay, aphromoo
7,2017-09-29,Play in,7.18,Team_WE,Young_Generation,Team_WE,Rek'Sai,Syndra,Varus,Nidalee,Elise,Sejuani,Kalista,Jarvan IV,Rumble,Cho'Gath,Maokai,Gragas,Jayce,Xayah,Janna,Galio,Lee Sin,LeBlanc,Tristana,Rakan,957, Condi, xiye, Mystic, Zero,NhocTy, Venus, Naul, BigKoro, Palette
7,2017-09-29,Play in,7.18,Young_Generation,Team_WE,Team_WE,Sejuani,Xayah,Galio,Alistar,Thresh,Rek'Sai,Kalista,Jarvan IV,Gragas,Elise,Cho'Gath,Lee Sin,Syndra,Varus,Lulu,Maokai,Ezreal,Corki,Tristana,Janna,NhocTy, Venus, Naul, BigKoro, Palette,957, Condi, xiye, Mystic, Ben
